File output_ga/ga_setpack_cosine,csv
elapsed_time;max_gen_reached
48,495800;False
corr_threshold;cxpb;divfac;divstep;elsize;k;lang;max_no_improv;maxs;metric;mincxpb;mins;mutpb;ngen;pltfile;pltvar;pop;save_log;seed;selec;toursize;verbose;wo
0,75;0,8;0,5;0,1;0,5;10;pt;0,2;6;sc;0,8;3;0,02;300;None;False;50;True;-1;bin;0,2;True;False
Elite
evaluation;kills;deaths;assists;denies;gold_per_min;xp_per_min;hero_damage;hero_healing;last_hits;origin;generation
0,338854;0;1;0;0;0;1;0;1;0;crossover;27
0,321870;0;1;0;0;1;0;0;1;0;initial;0
0,281512;0;1;1;0;1;0;0;1;0;initial;0
0,260726;0;1;1;0;0;0;0;1;1;initial;0
0,256083;0;1;1;0;0;1;0;1;0;initial;0
0,227314;0;1;0;0;0;0;0;1;1;crossover;9
0,212465;0;0;1;1;0;0;1;1;0;crossover;4
0,209043;0;0;1;0;1;0;0;1;0;initial;0
0,207583;0;1;1;0;1;0;0;0;0;crossover;23
0,197473;0;0;1;0;0;1;0;1;0;initial;0
0,194666;0;0;1;0;0;0;0;1;1;crossover;6
0,189649;1;1;1;1;0;0;0;1;0;initial;0
0,183259;0;1;1;1;0;0;1;1;0;initial;0
0,180502;1;1;0;1;0;0;0;1;0;crossover;2
0,180438;0;1;0;1;0;0;1;1;0;crossover;7
0,175292;0;1;1;1;0;0;0;1;0;crossover;1
0,157255;0;1;1;0;0;1;0;0;0;crossover;10
0,150111;1;1;1;0;0;0;0;1;0;initial;0
0,147263;0;1;0;1;0;0;0;1;0;crossover;3
0,136235;1;0;1;1;0;0;0;1;0;initial;0
0,112994;0;1;1;0;0;0;1;1;0;initial;0
0,108988;0;0;1;1;0;0;0;1;0;initial;0
0,105705;0;1;0;0;0;0;1;1;0;crossover;21
0,098188;1;1;1;1;0;0;0;0;0;initial;0
0,096710;0;1;1;1;0;0;0;0;0;crossover;29
Last Generation
evaluation;kills;deaths;assists;denies;gold_per_min;xp_per_min;hero_damage;hero_healing;last_hits;origin;generation
0,338854;0;1;0;0;0;1;0;1;0;crossover;27
0,338854;0;1;0;0;0;1;0;1;0;crossover;87
0,338854;0;1;0;0;0;1;0;1;0;crossover;87
0,338854;0;1;0;0;0;1;0;1;0;crossover;87
0,321870;0;1;0;0;1;0;0;1;0;initial;0
0,321870;0;1;0;0;1;0;0;1;0;crossover;87
0,321870;0;1;0;0;1;0;0;1;0;crossover;87
0,321870;0;1;0;0;1;0;0;1;0;crossover;87
0,321870;0;1;0;0;1;0;0;1;0;crossover;87
0,281512;0;1;1;0;1;0;0;1;0;initial;0
0,281512;0;1;1;0;1;0;0;1;0;crossover;87
0,281512;0;1;1;0;1;0;0;1;0;crossover;87
0,281512;0;1;1;0;1;0;0;1;0;crossover;87
0,260726;0;1;1;0;0;0;0;1;1;initial;0
0,260726;0;1;1;0;0;0;0;1;1;crossover;87
0,260726;0;1;1;0;0;0;0;1;1;crossover;87
0,260726;0;1;1;0;0;0;0;1;1;crossover;87
0,260726;0;1;1;0;0;0;0;1;1;crossover;87
0,260726;0;1;1;0;0;0;0;1;1;crossover;87
0,256083;0;1;1;0;0;1;0;1;0;initial;0
0,256083;0;1;1;0;0;1;0;1;0;crossover;87
0,256083;0;1;1;0;0;1;0;1;0;crossover;87
0,256083;0;1;1;0;0;1;0;1;0;crossover;86
0,227314;0;1;0;0;0;0;0;1;1;crossover;9
0,227314;0;1;0;0;0;0;0;1;1;crossover;87
0,227314;0;1;0;0;0;0;0;1;1;crossover;86
0,212465;0;0;1;1;0;0;1;1;0;crossover;4
0,209043;0;0;1;0;1;0;0;1;0;initial;0
0,207583;0;1;1;0;1;0;0;0;0;crossover;23
0,197473;0;0;1;0;0;1;0;1;0;initial;0
0,194666;0;0;1;0;0;0;0;1;1;crossover;6
0,189649;1;1;1;1;0;0;0;1;0;initial;0
0,183259;0;1;1;1;0;0;1;1;0;initial;0
0,180502;1;1;0;1;0;0;0;1;0;crossover;2
0,180438;0;1;0;1;0;0;1;1;0;crossover;7
0,175292;0;1;1;1;0;0;0;1;0;crossover;1
0,157255;0;1;1;0;0;1;0;0;0;crossover;10
0,157255;0;1;1;0;0;1;0;0;0;crossover;87
0,150111;1;1;1;0;0;0;0;1;0;initial;0
0,147263;0;1;0;1;0;0;0;1;0;crossover;3
0,147263;0;1;0;1;0;0;0;1;0;crossover;87
0,136235;1;0;1;1;0;0;0;1;0;initial;0
0,112994;0;1;1;0;0;0;1;1;0;initial;0
0,108988;0;0;1;1;0;0;0;1;0;initial;0
0,105705;0;1;0;0;0;0;1;1;0;crossover;21
0,098188;1;1;1;1;0;0;0;0;0;initial;0
0,096710;0;1;1;1;0;0;0;0;0;crossover;29
-0,075353;0;1;1;0;0;0;0;1;0;crossover;87
-0,572605;1;0;1;0;0;1;0;1;0;crossover;87
-0,588936;1;1;0;0;0;0;1;1;0;crossover;87
